date,age,account,old_balance,new_balance,amount,type,message
2051-12-31,77,ma,719639.56,722038.36,2398.8,inflow,ma-Interest for ra at age 77-2398.80
2051-12-31,77,ra,408409.37,409770.73,1361.36,inflow,ra-Interest for ra at age 77-1361.36
2051-12-31,77,ra,409770.73,409820.73,50.0,inflow,ra-Extra Interest for ra at age 77-50.00
2051-12-31,77,excess,296363.52,297293.52,930.0,inflow,excess-cpf_payout_77-930.00
2052-01-31,77,oa,57994.96,58214.0,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-01-31,77,ma,722038.36,724338.28,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-01-31,77,ra,409820.73,410039.77,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-01-31,77,excess,297293.52,298223.52,930.0,inflow,excess-cpf_payout_77-930.00
2052-02-29,77,oa,58214.0,58433.04,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-02-29,77,ma,724338.28,726638.2,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-02-29,77,ra,410039.77,410258.81,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-02-29,77,excess,298223.52,299153.52,930.0,inflow,excess-cpf_payout_77-930.00
2052-03-31,77,oa,58433.04,58652.08,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-03-31,77,ma,726638.2,728938.12,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-03-31,77,ra,410258.81,410477.85,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-03-31,77,excess,299153.52,300083.52,930.0,inflow,excess-cpf_payout_77-930.00
2052-04-30,77,oa,58652.08,58871.12,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-04-30,77,ma,728938.12,731238.04,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-04-30,77,ra,410477.85,410696.89,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-04-30,77,excess,300083.52,301013.52,930.0,inflow,excess-cpf_payout_77-930.00
2052-05-31,77,oa,58871.12,59090.16,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-05-31,77,ma,731238.04,733537.96,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-05-31,77,ra,410696.89,410915.93,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-05-31,77,excess,301013.52,301943.52,930.0,inflow,excess-cpf_payout_77-930.00
2052-06-30,77,oa,59090.16,59309.2,219.04,inflow,oa-Allocation for oa at age 77-219.04
2052-06-30,77,ma,733537.96,735837.88,2299.92,inflow,ma-Allocation for ma at age 77-2299.92
2052-06-30,77,ra,410915.93,411134.97,219.04,inflow,ra-Allocation for ra at age 77-219.04
2052-06-30,77,excess,301943.52,302873.52,930.0,inflow,excess-cpf_payout_77-930.00
2052-07-31,78,oa,59309.2,59528.24,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-07-31,78,ma,735837.88,738137.8,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-07-31,78,ra,411134.97,411354.01,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-07-31,78,excess,302873.52,303803.52,930.0,inflow,excess-cpf_payout_78-930.00
2052-08-31,78,oa,59528.24,59747.28,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-08-31,78,ma,738137.8,740437.72,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-08-31,78,ra,411354.01,411573.05,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-08-31,78,excess,303803.52,304733.52,930.0,inflow,excess-cpf_payout_78-930.00
2052-09-30,78,oa,59747.28,59966.32,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-09-30,78,ma,740437.72,742737.64,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-09-30,78,ra,411573.05,411792.09,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-09-30,78,excess,304733.52,305663.52,930.0,inflow,excess-cpf_payout_78-930.00
2052-10-31,78,oa,59966.32,60185.36,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-10-31,78,ma,742737.64,745037.56,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-10-31,78,ra,411792.09,412011.13,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-10-31,78,excess,305663.52,306593.52,930.0,inflow,excess-cpf_payout_78-930.00
2052-11-30,78,oa,60185.36,60404.4,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-11-30,78,ma,745037.56,747337.48,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-11-30,78,ra,412011.13,412230.17,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-11-30,78,excess,306593.52,307523.52,930.0,inflow,excess-cpf_payout_78-930.00
2052-12-31,78,oa,60404.4,60623.44,219.04,inflow,oa-Allocation for oa at age 78-219.04
2052-12-31,78,ma,747337.48,749637.4,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2052-12-31,78,ra,412230.17,412449.21,219.04,inflow,ra-Allocation for ra at age 78-219.04
2052-12-31,78,oa,60623.44,60825.52,202.08,inflow,oa-Interest for ra at age 78-202.08
2052-12-31,78,ma,749637.4,752136.19,2498.79,inflow,ma-Interest for ra at age 78-2498.79
2052-12-31,78,ra,412449.21,413824.04,1374.83,inflow,ra-Interest for ra at age 78-1374.83
2052-12-31,78,ra,413824.04,413874.04,50.0,inflow,ra-Extra Interest for ra at age 78-50.00
2052-12-31,78,excess,307523.52,308453.52,930.0,inflow,excess-cpf_payout_78-930.00
2053-01-31,78,oa,60825.52,61044.56,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-01-31,78,ma,752136.19,754436.11,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-01-31,78,ra,413874.04,414093.08,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-01-31,78,excess,308453.52,309383.52,930.0,inflow,excess-cpf_payout_78-930.00
2053-02-28,78,oa,61044.56,61263.6,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-02-28,78,ma,754436.11,756736.03,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-02-28,78,ra,414093.08,414312.12,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-02-28,78,excess,309383.52,310313.52,930.0,inflow,excess-cpf_payout_78-930.00
2053-03-31,78,oa,61263.6,61482.64,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-03-31,78,ma,756736.03,759035.95,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-03-31,78,ra,414312.12,414531.16,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-03-31,78,excess,310313.52,311243.52,930.0,inflow,excess-cpf_payout_78-930.00
2053-04-30,78,oa,61482.64,61701.68,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-04-30,78,ma,759035.95,761335.87,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-04-30,78,ra,414531.16,414750.2,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-04-30,78,excess,311243.52,312173.52,930.0,inflow,excess-cpf_payout_78-930.00
2053-05-31,78,oa,61701.68,61920.72,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-05-31,78,ma,761335.87,763635.79,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-05-31,78,ra,414750.2,414969.24,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-05-31,78,excess,312173.52,313103.52,930.0,inflow,excess-cpf_payout_78-930.00
2053-06-30,78,oa,61920.72,62139.76,219.04,inflow,oa-Allocation for oa at age 78-219.04
2053-06-30,78,ma,763635.79,765935.71,2299.92,inflow,ma-Allocation for ma at age 78-2299.92
2053-06-30,78,ra,414969.24,415188.28,219.04,inflow,ra-Allocation for ra at age 78-219.04
2053-06-30,78,excess,313103.52,314033.52,930.0,inflow,excess-cpf_payout_78-930.00
2053-07-31,79,oa,62139.76,62358.8,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-07-31,79,ma,765935.71,768235.63,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-07-31,79,ra,415188.28,415407.32,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-07-31,79,excess,314033.52,314963.52,930.0,inflow,excess-cpf_payout_79-930.00
2053-08-31,79,oa,62358.8,62577.84,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-08-31,79,ma,768235.63,770535.55,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-08-31,79,ra,415407.32,415626.36,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-08-31,79,excess,314963.52,315893.52,930.0,inflow,excess-cpf_payout_79-930.00
2053-09-30,79,oa,62577.84,62796.88,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-09-30,79,ma,770535.55,772835.47,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-09-30,79,ra,415626.36,415845.4,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-09-30,79,excess,315893.52,316823.52,930.0,inflow,excess-cpf_payout_79-930.00
2053-10-31,79,oa,62796.88,63015.92,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-10-31,79,ma,772835.47,775135.39,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-10-31,79,ra,415845.4,416064.44,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-10-31,79,excess,316823.52,317753.52,930.0,inflow,excess-cpf_payout_79-930.00
2053-11-30,79,oa,63015.92,63234.96,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-11-30,79,ma,775135.39,777435.31,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-11-30,79,ra,416064.44,416283.48,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-11-30,79,excess,317753.52,318683.52,930.0,inflow,excess-cpf_payout_79-930.00
2053-12-31,79,oa,63234.96,63454.0,219.04,inflow,oa-Allocation for oa at age 79-219.04
2053-12-31,79,ma,777435.31,779735.23,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2053-12-31,79,ra,416283.48,416502.52,219.04,inflow,ra-Allocation for ra at age 79-219.04
2053-12-31,79,oa,63454.0,63665.51,211.51,inflow,oa-Interest for ra at age 79-211.51
2053-12-31,79,ma,779735.23,782334.35,2599.12,inflow,ma-Interest for ra at age 79-2599.12
2053-12-31,79,ra,416502.52,417890.86,1388.34,inflow,ra-Interest for ra at age 79-1388.34
2053-12-31,79,ra,417890.86,417940.86,50.0,inflow,ra-Extra Interest for ra at age 79-50.00
2053-12-31,79,excess,318683.52,319613.52,930.0,inflow,excess-cpf_payout_79-930.00
2054-01-31,79,oa,63665.51,63884.55,219.04,inflow,oa-Allocation for oa at age 79-219.04
2054-01-31,79,ma,782334.35,784634.27,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2054-01-31,79,ra,417940.86,418159.9,219.04,inflow,ra-Allocation for ra at age 79-219.04
2054-01-31,79,excess,319613.52,320543.52,930.0,inflow,excess-cpf_payout_79-930.00
2054-02-28,79,oa,63884.55,64103.59,219.04,inflow,oa-Allocation for oa at age 79-219.04
2054-02-28,79,ma,784634.27,786934.19,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2054-02-28,79,ra,418159.9,418378.94,219.04,inflow,ra-Allocation for ra at age 79-219.04
2054-02-28,79,excess,320543.52,321473.52,930.0,inflow,excess-cpf_payout_79-930.00
2054-03-31,79,oa,64103.59,64322.63,219.04,inflow,oa-Allocation for oa at age 79-219.04
2054-03-31,79,ma,786934.19,789234.11,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2054-03-31,79,ra,418378.94,418597.98,219.04,inflow,ra-Allocation for ra at age 79-219.04
2054-03-31,79,excess,321473.52,322403.52,930.0,inflow,excess-cpf_payout_79-930.00
2054-04-30,79,oa,64322.63,64541.67,219.04,inflow,oa-Allocation for oa at age 79-219.04
2054-04-30,79,ma,789234.11,791534.03,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2054-04-30,79,ra,418597.98,418817.02,219.04,inflow,ra-Allocation for ra at age 79-219.04
2054-04-30,79,excess,322403.52,323333.52,930.0,inflow,excess-cpf_payout_79-930.00
2054-05-31,79,oa,64541.67,64760.71,219.04,inflow,oa-Allocation for oa at age 79-219.04
2054-05-31,79,ma,791534.03,793833.95,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2054-05-31,79,ra,418817.02,419036.06,219.04,inflow,ra-Allocation for ra at age 79-219.04
2054-05-31,79,excess,323333.52,324263.52,930.0,inflow,excess-cpf_payout_79-930.00
2054-06-30,79,oa,64760.71,64979.75,219.04,inflow,oa-Allocation for oa at age 79-219.04
2054-06-30,79,ma,793833.95,796133.87,2299.92,inflow,ma-Allocation for ma at age 79-2299.92
2054-06-30,79,ra,419036.06,419255.1,219.04,inflow,ra-Allocation for ra at age 79-219.04
2054-06-30,79,excess,324263.52,325193.52,930.0,inflow,excess-cpf_payout_79-930.00
2054-07-31,80,oa,64979.75,65198.79,219.04,inflow,oa-Allocation for oa at age 80-219.04
2054-07-31,80,ma,796133.87,798433.79,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2054-07-31,80,ra,419255.1,419474.14,219.04,inflow,ra-Allocation for ra at age 80-219.04
2054-07-31,80,excess,325193.52,326123.52,930.0,inflow,excess-cpf_payout_80-930.00
2054-08-31,80,oa,65198.79,65417.83,219.04,inflow,oa-Allocation for oa at age 80-219.04
2054-08-31,80,ma,798433.79,800733.71,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2054-08-31,80,ra,419474.14,419693.18,219.04,inflow,ra-Allocation for ra at age 80-219.04
2054-08-31,80,excess,326123.52,327053.52,930.0,inflow,excess-cpf_payout_80-930.00
2054-09-30,80,oa,65417.83,65636.87,219.04,inflow,oa-Allocation for oa at age 80-219.04
2054-09-30,80,ma,800733.71,803033.63,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2054-09-30,80,ra,419693.18,419912.22,219.04,inflow,ra-Allocation for ra at age 80-219.04
2054-09-30,80,excess,327053.52,327983.52,930.0,inflow,excess-cpf_payout_80-930.00
2054-10-31,80,oa,65636.87,65855.91,219.04,inflow,oa-Allocation for oa at age 80-219.04
2054-10-31,80,ma,803033.63,805333.55,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2054-10-31,80,ra,419912.22,420131.26,219.04,inflow,ra-Allocation for ra at age 80-219.04
2054-10-31,80,excess,327983.52,328913.52,930.0,inflow,excess-cpf_payout_80-930.00
2054-11-30,80,oa,65855.91,66074.95,219.04,inflow,oa-Allocation for oa at age 80-219.04
2054-11-30,80,ma,805333.55,807633.47,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2054-11-30,80,ra,420131.26,420350.3,219.04,inflow,ra-Allocation for ra at age 80-219.04
2054-11-30,80,excess,328913.52,329843.52,930.0,inflow,excess-cpf_payout_80-930.00
2054-12-31,80,oa,66074.95,66293.99,219.04,inflow,oa-Allocation for oa at age 80-219.04
2054-12-31,80,ma,807633.47,809933.39,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2054-12-31,80,ra,420350.3,420569.34,219.04,inflow,ra-Allocation for ra at age 80-219.04
2054-12-31,80,oa,66293.99,66514.97,220.98,inflow,oa-Interest for ra at age 80-220.98
2054-12-31,80,ma,809933.39,812633.17,2699.78,inflow,ma-Interest for ra at age 80-2699.78
2054-12-31,80,ra,420569.34,421971.24,1401.9,inflow,ra-Interest for ra at age 80-1401.90
2054-12-31,80,ra,421971.24,422021.24,50.0,inflow,ra-Extra Interest for ra at age 80-50.00
2054-12-31,80,excess,329843.52,330773.52,930.0,inflow,excess-cpf_payout_80-930.00
2055-01-31,80,oa,66514.97,66734.01,219.04,inflow,oa-Allocation for oa at age 80-219.04
2055-01-31,80,ma,812633.17,814933.09,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2055-01-31,80,ra,422021.24,422240.28,219.04,inflow,ra-Allocation for ra at age 80-219.04
2055-01-31,80,excess,330773.52,331703.52,930.0,inflow,excess-cpf_payout_80-930.00
2055-02-28,80,oa,66734.01,66953.05,219.04,inflow,oa-Allocation for oa at age 80-219.04
2055-02-28,80,ma,814933.09,817233.01,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2055-02-28,80,ra,422240.28,422459.32,219.04,inflow,ra-Allocation for ra at age 80-219.04
2055-02-28,80,excess,331703.52,332633.52,930.0,inflow,excess-cpf_payout_80-930.00
2055-03-31,80,oa,66953.05,67172.09,219.04,inflow,oa-Allocation for oa at age 80-219.04
2055-03-31,80,ma,817233.01,819532.93,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2055-03-31,80,ra,422459.32,422678.36,219.04,inflow,ra-Allocation for ra at age 80-219.04
2055-03-31,80,excess,332633.52,333563.52,930.0,inflow,excess-cpf_payout_80-930.00
2055-04-30,80,oa,67172.09,67391.13,219.04,inflow,oa-Allocation for oa at age 80-219.04
2055-04-30,80,ma,819532.93,821832.85,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2055-04-30,80,ra,422678.36,422897.4,219.04,inflow,ra-Allocation for ra at age 80-219.04
2055-04-30,80,excess,333563.52,334493.52,930.0,inflow,excess-cpf_payout_80-930.00
2055-05-31,80,oa,67391.13,67610.17,219.04,inflow,oa-Allocation for oa at age 80-219.04
2055-05-31,80,ma,821832.85,824132.77,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2055-05-31,80,ra,422897.4,423116.44,219.04,inflow,ra-Allocation for ra at age 80-219.04
2055-05-31,80,excess,334493.52,335423.52,930.0,inflow,excess-cpf_payout_80-930.00
2055-06-30,80,oa,67610.17,67829.21,219.04,inflow,oa-Allocation for oa at age 80-219.04
2055-06-30,80,ma,824132.77,826432.69,2299.92,inflow,ma-Allocation for ma at age 80-2299.92
2055-06-30,80,ra,423116.44,423335.48,219.04,inflow,ra-Allocation for ra at age 80-219.04
2055-06-30,80,excess,335423.52,336353.52,930.0,inflow,excess-cpf_payout_80-930.00
2055-07-31,81,oa,67829.21,68048.25,219.04,inflow,oa-Allocation for oa at age 81-219.04
2055-07-31,81,ma,826432.69,828732.61,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2055-07-31,81,ra,423335.48,423554.52,219.04,inflow,ra-Allocation for ra at age 81-219.04
2055-07-31,81,excess,336353.52,337283.52,930.0,inflow,excess-cpf_payout_81-930.00
2055-08-31,81,oa,68048.25,68267.29,219.04,inflow,oa-Allocation for oa at age 81-219.04
2055-08-31,81,ma,828732.61,831032.53,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2055-08-31,81,ra,423554.52,423773.56,219.04,inflow,ra-Allocation for ra at age 81-219.04
2055-08-31,81,excess,337283.52,338213.52,930.0,inflow,excess-cpf_payout_81-930.00
2055-09-30,81,oa,68267.29,68486.33,219.04,inflow,oa-Allocation for oa at age 81-219.04
2055-09-30,81,ma,831032.53,833332.45,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2055-09-30,81,ra,423773.56,423992.6,219.04,inflow,ra-Allocation for ra at age 81-219.04
2055-09-30,81,excess,338213.52,339143.52,930.0,inflow,excess-cpf_payout_81-930.00
2055-10-31,81,oa,68486.33,68705.37,219.04,inflow,oa-Allocation for oa at age 81-219.04
2055-10-31,81,ma,833332.45,835632.37,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2055-10-31,81,ra,423992.6,424211.64,219.04,inflow,ra-Allocation for ra at age 81-219.04
2055-10-31,81,excess,339143.52,340073.52,930.0,inflow,excess-cpf_payout_81-930.00
2055-11-30,81,oa,68705.37,68924.41,219.04,inflow,oa-Allocation for oa at age 81-219.04
2055-11-30,81,ma,835632.37,837932.29,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2055-11-30,81,ra,424211.64,424430.68,219.04,inflow,ra-Allocation for ra at age 81-219.04
2055-11-30,81,excess,340073.52,341003.52,930.0,inflow,excess-cpf_payout_81-930.00
2055-12-31,81,oa,68924.41,69143.45,219.04,inflow,oa-Allocation for oa at age 81-219.04
2055-12-31,81,ma,837932.29,840232.21,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2055-12-31,81,ra,424430.68,424649.72,219.04,inflow,ra-Allocation for ra at age 81-219.04
2055-12-31,81,oa,69143.45,69373.93,230.48,inflow,oa-Interest for ra at age 81-230.48
2055-12-31,81,ma,840232.21,843032.98,2800.77,inflow,ma-Interest for ra at age 81-2800.77
2055-12-31,81,ra,424649.72,426065.22,1415.5,inflow,ra-Interest for ra at age 81-1415.50
2055-12-31,81,ra,426065.22,426115.22,50.0,inflow,ra-Extra Interest for ra at age 81-50.00
2055-12-31,81,excess,341003.52,341933.52,930.0,inflow,excess-cpf_payout_81-930.00
2056-01-31,81,oa,69373.93,69592.97,219.04,inflow,oa-Allocation for oa at age 81-219.04
2056-01-31,81,ma,843032.98,845332.9,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2056-01-31,81,ra,426115.22,426334.26,219.04,inflow,ra-Allocation for ra at age 81-219.04
2056-01-31,81,excess,341933.52,342863.52,930.0,inflow,excess-cpf_payout_81-930.00
2056-02-29,81,oa,69592.97,69812.01,219.04,inflow,oa-Allocation for oa at age 81-219.04
2056-02-29,81,ma,845332.9,847632.82,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2056-02-29,81,ra,426334.26,426553.3,219.04,inflow,ra-Allocation for ra at age 81-219.04
2056-02-29,81,excess,342863.52,343793.52,930.0,inflow,excess-cpf_payout_81-930.00
2056-03-31,81,oa,69812.01,70031.05,219.04,inflow,oa-Allocation for oa at age 81-219.04
2056-03-31,81,ma,847632.82,849932.74,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2056-03-31,81,ra,426553.3,426772.34,219.04,inflow,ra-Allocation for ra at age 81-219.04
2056-03-31,81,excess,343793.52,344723.52,930.0,inflow,excess-cpf_payout_81-930.00
2056-04-30,81,oa,70031.05,70250.09,219.04,inflow,oa-Allocation for oa at age 81-219.04
2056-04-30,81,ma,849932.74,852232.66,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2056-04-30,81,ra,426772.34,426991.38,219.04,inflow,ra-Allocation for ra at age 81-219.04
2056-04-30,81,excess,344723.52,345653.52,930.0,inflow,excess-cpf_payout_81-930.00
2056-05-31,81,oa,70250.09,70469.13,219.04,inflow,oa-Allocation for oa at age 81-219.04
2056-05-31,81,ma,852232.66,854532.58,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2056-05-31,81,ra,426991.38,427210.42,219.04,inflow,ra-Allocation for ra at age 81-219.04
2056-05-31,81,excess,345653.52,346583.52,930.0,inflow,excess-cpf_payout_81-930.00
2056-06-30,81,oa,70469.13,70688.17,219.04,inflow,oa-Allocation for oa at age 81-219.04
2056-06-30,81,ma,854532.58,856832.5,2299.92,inflow,ma-Allocation for ma at age 81-2299.92
2056-06-30,81,ra,427210.42,427429.46,219.04,inflow,ra-Allocation for ra at age 81-219.04
2056-06-30,81,excess,346583.52,347513.52,930.0,inflow,excess-cpf_payout_81-930.00
2056-07-31,82,oa,70688.17,70907.21,219.04,inflow,oa-Allocation for oa at age 82-219.04
2056-07-31,82,ma,856832.5,859132.42,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
2056-07-31,82,ra,427429.46,427648.5,219.04,inflow,ra-Allocation for ra at age 82-219.04
2056-07-31,82,excess,347513.52,348443.52,930.0,inflow,excess-cpf_payout_82-930.00
2056-08-31,82,oa,70907.21,71126.25,219.04,inflow,oa-Allocation for oa at age 82-219.04
2056-08-31,82,ma,859132.42,861432.34,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
2056-08-31,82,ra,427648.5,427867.54,219.04,inflow,ra-Allocation for ra at age 82-219.04
2056-08-31,82,excess,348443.52,349373.52,930.0,inflow,excess-cpf_payout_82-930.00
2056-09-30,82,oa,71126.25,71345.29,219.04,inflow,oa-Allocation for oa at age 82-219.04
2056-09-30,82,ma,861432.34,863732.26,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
2056-09-30,82,ra,427867.54,428086.58,219.04,inflow,ra-Allocation for ra at age 82-219.04
2056-09-30,82,excess,349373.52,350303.52,930.0,inflow,excess-cpf_payout_82-930.00
2056-10-31,82,oa,71345.29,71564.33,219.04,inflow,oa-Allocation for oa at age 82-219.04
2056-10-31,82,ma,863732.26,866032.18,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
2056-10-31,82,ra,428086.58,428305.62,219.04,inflow,ra-Allocation for ra at age 82-219.04
2056-10-31,82,excess,350303.52,351233.52,930.0,inflow,excess-cpf_payout_82-930.00
2056-11-30,82,oa,71564.33,71783.37,219.04,inflow,oa-Allocation for oa at age 82-219.04
2056-11-30,82,ma,866032.18,868332.1,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
2056-11-30,82,ra,428305.62,428524.66,219.04,inflow,ra-Allocation for ra at age 82-219.04
2056-11-30,82,excess,351233.52,352163.52,930.0,inflow,excess-cpf_payout_82-930.00
2056-12-31,82,oa,71783.37,72002.41,219.04,inflow,oa-Allocation for oa at age 82-219.04
2056-12-31,82,ma,868332.1,870632.02,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
2056-12-31,82,ra,428524.66,428743.7,219.04,inflow,ra-Allocation for ra at age 82-219.04
2056-12-31,82,oa,72002.41,72242.42,240.01,inflow,oa-Interest for ra at age 82-240.01
2056-12-31,82,ma,870632.02,873534.13,2902.11,inflow,ma-Interest for ra at age 82-2902.11
2056-12-31,82,ra,428743.7,430172.85,1429.15,inflow,ra-Interest for ra at age 82-1429.15
2056-12-31,82,ra,430172.85,430222.85,50.0,inflow,ra-Extra Interest for ra at age 82-50.00
2056-12-31,82,excess,352163.52,353093.52,930.0,inflow,excess-cpf_payout_82-930.00
2057-01-31,82,oa,72242.42,72461.46,219.04,inflow,oa-Allocation for oa at age 82-219.04
2057-01-31,82,ma,873534.13,875834.05,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
2057-01-31,82,ra,430222.85,430441.89,219.04,inflow,ra-Allocation for ra at age 82-219.04
2057-01-31,82,excess,353093.52,354023.52,930.0,inflow,excess-cpf_payout_82-930.00
2057-02-28,82,oa,72461.46,72680.5,219.04,inflow,oa-Allocation for oa at age 82-219.04
2057-02-28,82,ma,875834.05,878133.97,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
2057-02-28,82,ra,430441.89,430660.93,219.04,inflow,ra-Allocation for ra at age 82-219.04
2057-02-28,82,excess,354023.52,354953.52,930.0,inflow,excess-cpf_payout_82-930.00
2057-03-31,82,oa,72680.5,72899.54,219.04,inflow,oa-Allocation for oa at age 82-219.04
2057-03-31,82,ma,878133.97,880433.89,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
2057-03-31,82,ra,430660.93,430879.97,219.04,inflow,ra-Allocation for ra at age 82-219.04
2057-03-31,82,excess,354953.52,355883.52,930.0,inflow,excess-cpf_payout_82-930.00
2057-04-30,82,oa,72899.54,73118.58,219.04,inflow,oa-Allocation for oa at age 82-219.04
2057-04-30,82,ma,880433.89,882733.81,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
2057-04-30,82,ra,430879.97,431099.01,219.04,inflow,ra-Allocation for ra at age 82-219.04
2057-04-30,82,excess,355883.52,356813.52,930.0,inflow,excess-cpf_payout_82-930.00
2057-05-31,82,oa,73118.58,73337.62,219.04,inflow,oa-Allocation for oa at age 82-219.04
2057-05-31,82,ma,882733.81,885033.73,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
2057-05-31,82,ra,431099.01,431318.05,219.04,inflow,ra-Allocation for ra at age 82-219.04
2057-05-31,82,excess,356813.52,357743.52,930.0,inflow,excess-cpf_payout_82-930.00
2057-06-30,82,oa,73337.62,73556.66,219.04,inflow,oa-Allocation for oa at age 82-219.04
2057-06-30,82,ma,885033.73,887333.65,2299.92,inflow,ma-Allocation for ma at age 82-2299.92
